path_before,path_after,label,synthetic,category,task
E:\KOSHKIN_DOM\image_cache\1ea33dcbb78ff75d336096b38ce4750e.jpg,E:\KOSHKIN_DOM\image_cache\64ef46efe37965b9b16664d2b9c4ba40.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\7b2eb08be7b3cee1a6aac8f38a0d2aa9.jpg,E:\KOSHKIN_DOM\image_cache\7b2eb08be7b3cee1a6aac8f38a0d2aa9.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\fb244d9d89a5d4ccd2be6266d1872e10.jpg,E:\KOSHKIN_DOM\image_cache\fb244d9d89a5d4ccd2be6266d1872e10.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\5b3b79d64d1699de831fa7823daffbae.jpg,E:\KOSHKIN_DOM\image_cache\f281b673f5199968f7611b7852ed782b.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\5d595feb3fd7e9777108e35c725a745d.jpg,E:\KOSHKIN_DOM\image_cache\628320f594897147a62a80c5eb4753c9.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\2432cbab8f78aaf89172ce330c52a272.jpg,E:\KOSHKIN_DOM\image_cache\2432cbab8f78aaf89172ce330c52a272.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\98be2d23deb06af3c81a23c3386b5ae4.jpg,E:\KOSHKIN_DOM\image_cache\98be2d23deb06af3c81a23c3386b5ae4.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\acdc406eb6ef71eaa58990f750984b7a.jpg,E:\KOSHKIN_DOM\image_cache\9af96c963acb4d3ad6f8d47fc08488ed.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\56d6a5923fef5f8e4eb44905053c5405.jpg,E:\KOSHKIN_DOM\image_cache\56d6a5923fef5f8e4eb44905053c5405.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\0395bde21bd7814c3eca4f9247b341af.jpg,E:\KOSHKIN_DOM\image_cache\6135f80241a6edfb6dde65d09d073a30.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\bfcb85d3241b1fc2331ed62a7bd0b808.jpg,E:\KOSHKIN_DOM\image_cache\56b04b582e9c29f064c26c5eda0fa436.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\d68cff5dcd703a1fe0a9901bce5db4ad.jpg,E:\KOSHKIN_DOM\image_cache\d68cff5dcd703a1fe0a9901bce5db4ad.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\31b474238a37acba6992712133dff2b8.jpg,E:\KOSHKIN_DOM\image_cache\9d9448b7236c5792a8cfbbbecd9d0e6e.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\e774ada7a9db52fec93cedcc3ef4e4bc.jpg,E:\KOSHKIN_DOM\image_cache\e774ada7a9db52fec93cedcc3ef4e4bc.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\c27b2c59fa8a6d04c2d76b28a7a44d2e.jpg,E:\KOSHKIN_DOM\image_cache\c27b2c59fa8a6d04c2d76b28a7a44d2e.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\1a222876ca8f1209cc2ea2f59638b468.jpg,E:\KOSHKIN_DOM\image_cache\462fe19d1bd82c8438b7654e707d912f.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\d5b46085d33cf3eefd15083af12f6273.jpg,E:\KOSHKIN_DOM\image_cache\a446595e72f9c07bdc44c8dae448e16b.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\0f1b0ffd34a490e6dc14c4e4c329eb4b.jpg,E:\KOSHKIN_DOM\image_cache\4d47981c27977fb5208693554dde1a76.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\40009a7ef47ccb00867686572ce6b94f.jpg,E:\KOSHKIN_DOM\image_cache\40009a7ef47ccb00867686572ce6b94f.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\f30176fa08b77d3e52e690e69982ee46.jpg,E:\KOSHKIN_DOM\image_cache\b0b73bc81db7ab1905734e5be131bdaf.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\7c42d26c29a69b6821d8ac9c29734a79.jpg,E:\KOSHKIN_DOM\image_cache\7c42d26c29a69b6821d8ac9c29734a79.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\d7e990e3b5e82b8801bc7a3962c8e455.jpg,E:\KOSHKIN_DOM\image_cache\d7e990e3b5e82b8801bc7a3962c8e455.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\728b4a5980ebad0651b6202c0304618d.jpg,E:\KOSHKIN_DOM\image_cache\470e2ddb1ab64e64ff9aaace866cb39f.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\beebccb3d2a7c691eea7d74b43d1958e.jpg,E:\KOSHKIN_DOM\image_cache\2868bf00ce29e871141604808d03a4b6.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\ed9e12e8296c6f815f618e329640d307.jpg,E:\KOSHKIN_DOM\image_cache\ed9e12e8296c6f815f618e329640d307.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\9ca656a59c1d79f94a5adaf6cd2d2e46.jpg,E:\KOSHKIN_DOM\image_cache\9ca656a59c1d79f94a5adaf6cd2d2e46.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\0f6310cde0ecf452d6165f4e3568050a.jpg,E:\KOSHKIN_DOM\image_cache\bc6e4c788dc34152dbeac311a07a31e1.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\5096d7e627cf3ec10e26edcdb51e6c4c.jpg,E:\KOSHKIN_DOM\image_cache\968409456bbbc7cefbb5988185549419.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\75c217003bc9c63ff5eb3996dea4145a.jpg,E:\KOSHKIN_DOM\image_cache\75c217003bc9c63ff5eb3996dea4145a.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\2f80291836c5504d64cce593acbfd07d.jpg,E:\KOSHKIN_DOM\image_cache\2f80291836c5504d64cce593acbfd07d.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\c65ce0543f8174c8c277445d48cc8be9.jpg,E:\KOSHKIN_DOM\image_cache\c65ce0543f8174c8c277445d48cc8be9.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\8f38919ea50660b6f3d07d1e8a4af53e.jpg,E:\KOSHKIN_DOM\image_cache\7d87d29cfb88f74e67d7459cd40463a5.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\ebf307076b9905aeaf5f1347cdfd6d91.jpg,E:\KOSHKIN_DOM\image_cache\ebf307076b9905aeaf5f1347cdfd6d91.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\d34151b886df940b423022cb53bb7782.jpg,E:\KOSHKIN_DOM\image_cache\e05564203e25478c952e4bf047f1ea78.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\fd12fea2e3aa3b31067f90aa739eb50f.jpg,E:\KOSHKIN_DOM\image_cache\fd12fea2e3aa3b31067f90aa739eb50f.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\1549e65085343d23b32bdb58773eb878.jpg,E:\KOSHKIN_DOM\image_cache\ce09710f839d7d53923e2ddc07d3e7f0.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\6c486e2be4758f37abfbf411b8d7a49c.jpg,E:\KOSHKIN_DOM\image_cache\634437a5cd9c9d838f4630fbb2273daf.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\6830787032d33b184d7d5dcffd676a15.jpg,E:\KOSHKIN_DOM\image_cache\b6d5e61f9b84a6f1420fd8c771a4eb1c.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\3280a94fdb7f535bd2669768221c4d2b.jpg,E:\KOSHKIN_DOM\image_cache\ba8f09a72c5c61e746317c45b202525f.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\e5a483afa4bcadeecdaf9693920e6efd.jpg,E:\KOSHKIN_DOM\image_cache\57fdb5adad68c7fff3e22ef30c7457f9.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\e06787e09de9ee7b535ad6a0f2a82525.jpg,E:\KOSHKIN_DOM\image_cache\e88dfb82bd792e511ecbe3d11671e8b9.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\b85d4c5da59798892e274fd04ee1249b.jpg,E:\KOSHKIN_DOM\image_cache\d3df941c99c1a07fa6a6b90c247944f2.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\1e515d14644fabcdd2c533d38ed91d42.jpg,E:\KOSHKIN_DOM\image_cache\a1cdb475831d20bcd2d7ca93bb1d0608.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\d3a523991b2ff75a495d3c08497d4175.jpg,E:\KOSHKIN_DOM\image_cache\d3a523991b2ff75a495d3c08497d4175.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\fd13fa310e59f1a50b73c9d4f073b924.jpg,E:\KOSHKIN_DOM\image_cache\fd13fa310e59f1a50b73c9d4f073b924.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\daa099542a6dce5513bddd34a9531da9.jpg,E:\KOSHKIN_DOM\image_cache\69a1446e8a5ab1cf406021ceeb7efdba.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\c7796a931c74bff42e245e4c21960bde.jpg,E:\KOSHKIN_DOM\image_cache\c7796a931c74bff42e245e4c21960bde.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\f13c9c33d78987cd3b4f75fcb05413b9.jpg,E:\KOSHKIN_DOM\image_cache\c4524fae77a7e33d50b74357cbdfa1fd.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\d5bfcf7d018dfb5e3c5eb262c19b6851.jpg,E:\KOSHKIN_DOM\image_cache\d5bfcf7d018dfb5e3c5eb262c19b6851.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\ee2efd2d6512281c6cb3e57383ec7040.jpg,E:\KOSHKIN_DOM\image_cache\c3fef1d089e7548cd746516ac0b5dbea.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\65e0c28b43d4d855aec820d98571448f.jpg,E:\KOSHKIN_DOM\image_cache\2c5dbb2211be969940c13193e1e5d8fc.png,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\962877e89e97dcfe2b79d88eaeeaa7ab.jpg,E:\KOSHKIN_DOM\image_cache\f329f9ad5a068eb6fd8fbf4ea8046edd.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\632520ee0cbb1e50cb22ba1ac0c8ea6a.jpg,E:\KOSHKIN_DOM\image_cache\0f9aadcd06d897104b9999c24604abd3.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\750b51121c257f7bb70e3d8700600f1e.jpg,E:\KOSHKIN_DOM\image_cache\750b51121c257f7bb70e3d8700600f1e.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\eb8e70329e5aaef11c82b145ae599a42.jpg,E:\KOSHKIN_DOM\image_cache\94ddd727f6982fe98e6be3c105a06838.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\c1190e4275526c1c3291faf556cb7b72.jpg,E:\KOSHKIN_DOM\image_cache\c1190e4275526c1c3291faf556cb7b72.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\a49524dbfce6c9c4f4f3e88bd657d9ec.jpg,E:\KOSHKIN_DOM\image_cache\a49524dbfce6c9c4f4f3e88bd657d9ec.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\611e2b75d6df6810e8428f25543f3ac2.jpg,E:\KOSHKIN_DOM\image_cache\611e2b75d6df6810e8428f25543f3ac2.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\3ddc85c43b7f6ce6c7b3536877152968.jpg,E:\KOSHKIN_DOM\image_cache\3ddc85c43b7f6ce6c7b3536877152968.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\9d0c0862ae7f8bf4c4d5340f4bdb2807.jpg,E:\KOSHKIN_DOM\image_cache\2e0505e4144d86ea92d5bf5e5fd625fa.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\dd88745571a359066d22ea6b2b19a884.jpg,E:\KOSHKIN_DOM\image_cache\ccc3fe1cc3db1a50f07322caffe5d3fa.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\d1ea8684b03d620178c927e5b2757ff5.jpg,E:\KOSHKIN_DOM\image_cache\b1589f9d3b5264f9687509af895e8506.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\7efc989fec9a2c1831b40f67d9351299.jpg,E:\KOSHKIN_DOM\image_cache\f22ca1aff9026147c3e90800e39454ff.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\43d66e01dae010968e32428ce37e317f.jpg,E:\KOSHKIN_DOM\image_cache\6ae830a0c0fde3a1501bfdaebf65023e.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\bbd6c654b5d6c33d36f175738175e7bb.jpg,E:\KOSHKIN_DOM\image_cache\bdafc7ec54b2b7300c8bccc0cdf7310c.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\071158e6bc92a378f56733bef681a70e.jpg,E:\KOSHKIN_DOM\image_cache\a2cc7a10e497f5a8ba6c4ecfb76c6d9c.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\4ac494c1663d0edae00673b2d683bc06.jpg,E:\KOSHKIN_DOM\image_cache\abf36ee64bebc96a49bd726ea776131e.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\8a19e1bf91cf46af03f3106b7ab07648.jpg,E:\KOSHKIN_DOM\image_cache\8a19e1bf91cf46af03f3106b7ab07648.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\31341b95530f023a55b9e1b7f6753a99.jpg,E:\KOSHKIN_DOM\image_cache\27c46760e021ae1d6e37c9aae0ed2da0.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\4d787cc1cd330ac4fee9d4bdb654ddff.jpg,E:\KOSHKIN_DOM\image_cache\88c49556b4fa46e2f11f9ceeeecd4c37.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\ac54554e4bda4c930de309d041dcdf78.jpg,E:\KOSHKIN_DOM\image_cache\ac54554e4bda4c930de309d041dcdf78.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\6e275928a1963fc3fdf81e6d3317de5f.jpg,E:\KOSHKIN_DOM\image_cache\08367e6e13f15705c0566d48e180e415.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\22a092178f621cd70b5cf28f0f40065f.jpg,E:\KOSHKIN_DOM\image_cache\f383bb7cd8b4ffc5db3a92983821c20f.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\0d9eff2cb2ed8e4a67fb7007f4f207ae.jpg,E:\KOSHKIN_DOM\image_cache\6daead178da12e03a4507f2a01c89171.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\cbf11b7951e853ec2f1b35514ea66691.jpg,E:\KOSHKIN_DOM\image_cache\8fb3dccbf68a2f7f50c0f309e2f0565a.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\8b51e9c89763e48743a87983b38469d8.jpg,E:\KOSHKIN_DOM\image_cache\8b51e9c89763e48743a87983b38469d8.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\957b1e61fa4932f2747ebf2860cff4c8.jpg,E:\KOSHKIN_DOM\image_cache\4ac30e50cd96585b29ac7b56f526dfbb.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\d3eb1f2ec265fde9d5f5cff7ec1bf9b8.jpg,E:\KOSHKIN_DOM\image_cache\5bfd6c15a2f9203dde49fd570932ae69.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\2a174f89178c0c7a49ce569deee70d71.jpg,E:\KOSHKIN_DOM\image_cache\24e97f06187dfaa6b05675355dce4554.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\72af32be0dafa7e5ccd66b150e309d63.jpg,E:\KOSHKIN_DOM\image_cache\a6ae32463cd30e5bd15458a29f2b4277.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\ac79cd25a631886566914bcb995312aa.jpg,E:\KOSHKIN_DOM\image_cache\5d32b1536a7ccbee21a5d20b8407c0d8.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\a01a61b8e7cbdcbb602b5179a833e086.jpg,E:\KOSHKIN_DOM\image_cache\a01a61b8e7cbdcbb602b5179a833e086.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\12212635c74e8c32a5444669d850d40f.jpg,E:\KOSHKIN_DOM\image_cache\84a3afe7c78fc5cc214037a1b7eb2d5a.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\6f870e22dbb8916c7e07d6b3c3867f90.jpg,E:\KOSHKIN_DOM\image_cache\33780ef6c46edb5f1db7fcd07cf5b062.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\56ae6def450d629a9cceeb55821faf8f.jpg,E:\KOSHKIN_DOM\image_cache\56ae6def450d629a9cceeb55821faf8f.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\2166713b1802b1c7b28e46c794054ea6.jpg,E:\KOSHKIN_DOM\image_cache\2166713b1802b1c7b28e46c794054ea6.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\12195bccda22cf727f53484f81cd1a42.jpg,E:\KOSHKIN_DOM\image_cache\12195bccda22cf727f53484f81cd1a42.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\2f829130da7da7d14213683d8b583246.jpg,E:\KOSHKIN_DOM\image_cache\2f829130da7da7d14213683d8b583246.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\de1778750fb9caac315d841410c1d0f1.jpg,E:\KOSHKIN_DOM\image_cache\75acf75f6f5fc4a8a9b98df0f55a2f2e.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\5180db6c1721e1c08fadf028282afd11.jpg,E:\KOSHKIN_DOM\image_cache\5180db6c1721e1c08fadf028282afd11.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\25ce8ee0bcae0fd3aa247f0bc23dc4a6.jpg,E:\KOSHKIN_DOM\image_cache\78e2ba9b249a2e25e652ea5de3d9851e.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\0100872586b541615011089e9c9f366a.jpg,E:\KOSHKIN_DOM\image_cache\8c5d9ce176ef639fab536dca411d0163.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\7c3f7976ba3b3134037f336a2d5b9414.jpg,E:\KOSHKIN_DOM\image_cache\7c3f7976ba3b3134037f336a2d5b9414.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\db96dee2a235172d7d02cf45ed48e7f6.jpg,E:\KOSHKIN_DOM\image_cache\ad99d504b614eac6e40ab6afd75dc9cf.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\8aee826a3ca6e6b74553bf91bf4c9b38.jpg,E:\KOSHKIN_DOM\image_cache\98e4a5de0ea0bbc25f87753bdd01e98e.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\e55db3ee8c6bca5886dd0269433abe6e.jpg,E:\KOSHKIN_DOM\image_cache\21724a32ed3251cdc9b46cbaea7bfdae.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\fbe76f00e43da3c756703a20c6ed8656.jpg,E:\KOSHKIN_DOM\image_cache\fbe76f00e43da3c756703a20c6ed8656.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\00075418d836507215db6050b81436d2.jpg,E:\KOSHKIN_DOM\image_cache\00075418d836507215db6050b81436d2.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\0dae6acfe73324ed61a9f4f4811ddd43.jpg,E:\KOSHKIN_DOM\image_cache\1503573e46afadb6b7d9cfa52ee6e51a.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\2809cc7c888385951b357d006e98e559.jpg,E:\KOSHKIN_DOM\image_cache\2809cc7c888385951b357d006e98e559.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\9982aa8c5d166f968c02758d5dfe8adf.jpg,E:\KOSHKIN_DOM\image_cache\9982aa8c5d166f968c02758d5dfe8adf.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\9441461b77fd6cbf67624529d4dd6f3b.jpg,E:\KOSHKIN_DOM\image_cache\0cd22532b3d96f3bca0624d88316e8cf.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\9354d6aee1759ca200ea23448fde2c0e.jpg,E:\KOSHKIN_DOM\image_cache\9354d6aee1759ca200ea23448fde2c0e.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\fa2dcedbdf99feb216a6d1802e1b079e.jpg,E:\KOSHKIN_DOM\image_cache\fa2dcedbdf99feb216a6d1802e1b079e.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\e79d390fe69a87f46552d63256d84437.jpg,E:\KOSHKIN_DOM\image_cache\36fe71dc6534c2b3a4170074890fe465.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\b3105313263c5a5c059ab75ae16d0c5d.jpg,E:\KOSHKIN_DOM\image_cache\b3105313263c5a5c059ab75ae16d0c5d.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\bbbf5ed4360701db8ce88d2d92d3dfb2.jpg,E:\KOSHKIN_DOM\image_cache\48fc444d11b8f3d86dd605ee9972b8e9.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\b69a98cca04657a3baa59007ba73dd16.jpg,E:\KOSHKIN_DOM\image_cache\99de27cae4a3dade281222d8260b4deb.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\ad10121f2222e65460c4f6ee2446eb66.jpg,E:\KOSHKIN_DOM\image_cache\ab20c3850f188543dcbf193d8da7a603.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\1617acbd8bbc5fb6e2085247b0a6d03c.jpg,E:\KOSHKIN_DOM\image_cache\1617acbd8bbc5fb6e2085247b0a6d03c.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\fde5333b9ba98dd8b5f8f16bfc078b9c.jpg,E:\KOSHKIN_DOM\image_cache\fde5333b9ba98dd8b5f8f16bfc078b9c.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\24c380f217b303054647e0c125c10f26.jpg,E:\KOSHKIN_DOM\image_cache\f686dab408a19f4976cf921a065cd4dd.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\7477e6891b3600bc430f4c3663f64e14.jpg,E:\KOSHKIN_DOM\image_cache\e4fa1f1ca7a029b20d5d08f87181c6f5.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\d87cc032b2d1659c84d1e3da5ee180cc.jpg,E:\KOSHKIN_DOM\image_cache\d87cc032b2d1659c84d1e3da5ee180cc.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\ef475201a5e578d8fbb2eab958e9512d.jpg,E:\KOSHKIN_DOM\image_cache\ef475201a5e578d8fbb2eab958e9512d.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\fc65b38b4d8b6949c41df9d6e99f0d52.jpg,E:\KOSHKIN_DOM\image_cache\d9bfeff59d5f7c63276fd5ce545fc0c2.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\8e2bf25728b8691fbd56a28edd0539ec.jpg,E:\KOSHKIN_DOM\image_cache\8e2bf25728b8691fbd56a28edd0539ec.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\c45a6e1863cc235cf69c39dcca840940.jpg,E:\KOSHKIN_DOM\image_cache\593fc99f3ec351fb4c54294639512c6a.png,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\f8715ee536d890de674d5fd0627a6555.jpg,E:\KOSHKIN_DOM\image_cache\ec7ef99cd802f712227a670ab5342767.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\eac13083ced6268a1f79838c1ce13fc4.jpg,E:\KOSHKIN_DOM\image_cache\821cdc5e78bfc942ba1cf3a943fc3afa.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\14f02284035e521ca5ae63651f1ac850.jpg,E:\KOSHKIN_DOM\image_cache\14f02284035e521ca5ae63651f1ac850.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\a73721b508455a38d2a5ae92ecf171b8.jpg,E:\KOSHKIN_DOM\image_cache\a73721b508455a38d2a5ae92ecf171b8.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\32c5991bf3662368123d30a56124074b.jpg,E:\KOSHKIN_DOM\image_cache\32c5991bf3662368123d30a56124074b.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\74bdb85576574775e70012e663443747.jpg,E:\KOSHKIN_DOM\image_cache\74bdb85576574775e70012e663443747.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\5d49e3b2d384ca3d27fda695d30a1d1b.jpg,E:\KOSHKIN_DOM\image_cache\5d49e3b2d384ca3d27fda695d30a1d1b.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\55f858a56b90ca83e11e887c744b1729.jpg,E:\KOSHKIN_DOM\image_cache\0967d66701369a6f37904713ebd44bc5.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\bc4c2f348157c0dde4b051b0a59b55e2.jpg,E:\KOSHKIN_DOM\image_cache\72c6b72b1e163dc31ed4ca6829b2e7f0.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\76211e7163fbf0be9be4d0ff6bfa7803.jpg,E:\KOSHKIN_DOM\image_cache\76211e7163fbf0be9be4d0ff6bfa7803.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\a2c6932d996c6e48598979266d53893b.jpg,E:\KOSHKIN_DOM\image_cache\a2c6932d996c6e48598979266d53893b.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\f60859beeba30e54e969936e436c8b67.jpg,E:\KOSHKIN_DOM\image_cache\f60859beeba30e54e969936e436c8b67.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\3781e8b282af75124a08d190ad0e5c73.jpg,E:\KOSHKIN_DOM\image_cache\ecf35e90cf01f20b312bd646b7b1d860.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\6204a38965044f716cf542a9be9da739.jpg,E:\KOSHKIN_DOM\image_cache\6204a38965044f716cf542a9be9da739.jpg,0,1,lawn,
E:\KOSHKIN_DOM\image_cache\335469b184643a7cc7b9e27c0cd91629.jpg,E:\KOSHKIN_DOM\image_cache\05d41df549b214cb9e752b54f940bfd8.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\df077b9d77ea09c623f72ac8f2461925.jpg,E:\KOSHKIN_DOM\image_cache\90631af6e0ba539073da5961da70520e.jpeg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\e8edd1a4a1447d15c5d1a9d7076a5cfc.jpg,E:\KOSHKIN_DOM\image_cache\0e3089bd4524e937a52b2140c5619612.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\8252d143abf9ee474f778d0c586cbd5b.jpg,E:\KOSHKIN_DOM\image_cache\faf9e142fbe9ed4ed074ba739367fe2b.jpg,1,0,lawn,
E:\KOSHKIN_DOM\image_cache\d3bea2917f4b1e7bf3bde8a624bc8b28.jpg,E:\KOSHKIN_DOM\image_cache\d3bea2917f4b1e7bf3bde8a624bc8b28.jpg,0,1,lawn,
