path_before,path_after,label,synthetic,category,task
E:\KOSHKIN_DOM\image_cache\972ead788a057601e6e77bf32d61c245.jpg,E:\KOSHKIN_DOM\image_cache\09306a9655ed6fa0594ddc978d7ef8dc.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\958632a18a602e4506e69d5b2f78b55f.jpg,E:\KOSHKIN_DOM\image_cache\958632a18a602e4506e69d5b2f78b55f.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\48aee5de62882e44d4fae9c162183cbd.jpg,E:\KOSHKIN_DOM\image_cache\59efbf9a40c96bbf37cfef3c30b99779.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\8784f4dd6659e423b90921170c0d419a.jpg,E:\KOSHKIN_DOM\image_cache\8784f4dd6659e423b90921170c0d419a.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\fde424b96f92607e9bf3ca1c0cddbc97.jpg,E:\KOSHKIN_DOM\image_cache\fde424b96f92607e9bf3ca1c0cddbc97.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\97fc2bb8e55956a3771c5ae3f84009a2.jpg,E:\KOSHKIN_DOM\image_cache\bc41da71cec291a6aed00b4e27304312.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\b9418e21ae25bf43fbc5a31e30fc9bb6.jpg,E:\KOSHKIN_DOM\image_cache\b9418e21ae25bf43fbc5a31e30fc9bb6.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\5ecfab4c0d66dd8eb8dbbb8d79ba86c3.jpg,E:\KOSHKIN_DOM\image_cache\5ecfab4c0d66dd8eb8dbbb8d79ba86c3.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\c68172494436d8dd6a9b4efda31ec5ad.jpg,E:\KOSHKIN_DOM\image_cache\7431960abf8c951f9106ea78900ef626.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\dc191e67206779f1800d42d9dd8f0527.jpg,E:\KOSHKIN_DOM\image_cache\dc191e67206779f1800d42d9dd8f0527.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\a1e6652c69aa10b4b5d890a279f69cd4.jpg,E:\KOSHKIN_DOM\image_cache\a1e6652c69aa10b4b5d890a279f69cd4.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\f7ed14d7fa1f7bc461792d8b7e2839d0.jpg,E:\KOSHKIN_DOM\image_cache\c70a10f198ef8209511a7f328c305d3a.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\77643b5ae6e5b5698858be72ad7ebe0d.jpg,E:\KOSHKIN_DOM\image_cache\d994a8be9c533ab47ca5a8a3ac575858.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\2a6c93a8f129f66062acb0af807afbe7.jpg,E:\KOSHKIN_DOM\image_cache\2a6c93a8f129f66062acb0af807afbe7.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\c63f697970274026f5ac7426dc8faf25.jpg,E:\KOSHKIN_DOM\image_cache\c63f697970274026f5ac7426dc8faf25.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\efc5a941d3a9ac5acb74f6d6a8023535.jpg,E:\KOSHKIN_DOM\image_cache\efc5a941d3a9ac5acb74f6d6a8023535.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\957d840a7bcd72edc37c2a953af68663.jpg,E:\KOSHKIN_DOM\image_cache\7d362dacd3cd4534bbb8a6bb0ff7edcd.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\eab8b96fad0c254faab90fc95739aa6e.jpg,E:\KOSHKIN_DOM\image_cache\eab8b96fad0c254faab90fc95739aa6e.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\43ee91a173ebf0485719069525833a78.jpg,E:\KOSHKIN_DOM\image_cache\9c0ae0d88c9f7f1e0b9f65e786a00419.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\e5da717f4ac65e20b4efa0d4cd4f4386.jpg,E:\KOSHKIN_DOM\image_cache\2770a6704c15bd37ee683749ad6d5c6a.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\037e9dbca2b9e045386f5f1414ac8d46.jpg,E:\KOSHKIN_DOM\image_cache\037e9dbca2b9e045386f5f1414ac8d46.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\7b71feaa7f0b4c7c03359cb877aa6d5e.jpg,E:\KOSHKIN_DOM\image_cache\7b71feaa7f0b4c7c03359cb877aa6d5e.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\4216b4d2e3790a7ffc744f661bf0516a.jpg,E:\KOSHKIN_DOM\image_cache\4216b4d2e3790a7ffc744f661bf0516a.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\359da447aaa198890ccff76eff12bcee.jpg,E:\KOSHKIN_DOM\image_cache\359da447aaa198890ccff76eff12bcee.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\26f34242562cbf6d38458194e2b4d69f.jpg,E:\KOSHKIN_DOM\image_cache\26f34242562cbf6d38458194e2b4d69f.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\dd4b68e49f71df192cc59f6336413a0a.jpg,E:\KOSHKIN_DOM\image_cache\3c5c3186727518ebc5c42716900af53b.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\bc9f1d876d2f5d9b665411433f70e6a7.jpg,E:\KOSHKIN_DOM\image_cache\bc9f1d876d2f5d9b665411433f70e6a7.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\7454389b29ace43390ab69992be1f82b.jpg,E:\KOSHKIN_DOM\image_cache\df63ff19b019f0ce86c8fe45e7954a08.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\42d595e3230bc23b68f87272711bfa7b.jpg,E:\KOSHKIN_DOM\image_cache\42d595e3230bc23b68f87272711bfa7b.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\b82277a7783eca89e81aaed933f3f407.jpg,E:\KOSHKIN_DOM\image_cache\b82277a7783eca89e81aaed933f3f407.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\27e715a25aaf6bbd8581b6c188f9fa49.jpg,E:\KOSHKIN_DOM\image_cache\27e715a25aaf6bbd8581b6c188f9fa49.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\91a0d98be9c13562d9d017e5c91d3c6f.jpg,E:\KOSHKIN_DOM\image_cache\91a0d98be9c13562d9d017e5c91d3c6f.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\11d11fcb9fbe8cf8f73aa7e11200ae9a.jpg,E:\KOSHKIN_DOM\image_cache\056cb8e2cd85fc30ac2d014c4d2e4be0.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\be2cb8ee6292298ef22fbedfc317d529.jpg,E:\KOSHKIN_DOM\image_cache\e7411bd4a19a2c3d9d883ea2d8705dbc.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\e3ff4320629f1acef6fa324528b4b43c.jpg,E:\KOSHKIN_DOM\image_cache\e3ff4320629f1acef6fa324528b4b43c.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\d7e1b7af3a8611e0b7293464ee208a02.jpg,E:\KOSHKIN_DOM\image_cache\409a80b2212080961192bc041c7de70f.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\a79e680528b0cff450cd713fd3610574.jpg,E:\KOSHKIN_DOM\image_cache\eda26ab43123fe950547082ff7df3f50.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\04a6f008b885ba1be68a1f4311180c76.jpg,E:\KOSHKIN_DOM\image_cache\04a6f008b885ba1be68a1f4311180c76.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\791e3ddfff740cff5aa73b8cbc2df778.jpg,E:\KOSHKIN_DOM\image_cache\bce3d44a3bce7ea5d4dd8d477106d049.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\22ffcd115fd213b7376fc49eb14abfe8.jpg,E:\KOSHKIN_DOM\image_cache\22ffcd115fd213b7376fc49eb14abfe8.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\38ccc76250293ec49c84e02e306db77c.jpg,E:\KOSHKIN_DOM\image_cache\69a03ce58608daccb0dde37afddc363f.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\7e96f6300c65915a10afd12df37981d3.jpg,E:\KOSHKIN_DOM\image_cache\4b6cbf58c9fb167d603098fe01c6e097.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\d945cf25d096c7cf145ec88c16e13a9c.jpg,E:\KOSHKIN_DOM\image_cache\cd2fca7bd6a9b5c35f70b1b399d214a2.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\56dcbdba0075481895ded463f687809a.jpg,E:\KOSHKIN_DOM\image_cache\68eae96aed1471890d0eb9601ec7ae05.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\2eb86c2e0944d56082fc7a8058aa2b04.jpg,E:\KOSHKIN_DOM\image_cache\2eb86c2e0944d56082fc7a8058aa2b04.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\d9f555465ba09c205cf49d8e16b7bc09.jpg,E:\KOSHKIN_DOM\image_cache\04978b862e74841c3dfe249050c54d46.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\29864432c6db1e24e350bfd64b63a52d.jpg,E:\KOSHKIN_DOM\image_cache\550e8140c13f35e7eeadb7fbcdbe0b22.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\89c591ca6dbdc1e24d3c779351437de9.jpg,E:\KOSHKIN_DOM\image_cache\94b912dbb82fbc609ab1bfd2afaaf34c.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\8d00afe75c5b8e8d72b0b6742ee75122.jpg,E:\KOSHKIN_DOM\image_cache\e960df3628529425026fcf63dbe25c1f.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\631a9a4e34da4288cd27d857b461517e.jpg,E:\KOSHKIN_DOM\image_cache\631a9a4e34da4288cd27d857b461517e.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\a0a5026745d14619755c25da53228bec.jpg,E:\KOSHKIN_DOM\image_cache\c17682a4c697bda7b197ae8ef9ef9b5c.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\3ce5842eefe101526fd3bc3f09d3e835.jpg,E:\KOSHKIN_DOM\image_cache\4e768f9ad2c24d785dcfc17074969d47.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\92f457394dbaa10cee3b9f9032832e66.jpg,E:\KOSHKIN_DOM\image_cache\3f396565d9aa702522476902e2945a91.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\4256397a3c743f399a56962b9f37f247.jpg,E:\KOSHKIN_DOM\image_cache\241b41e42dc9ff6441cb8b2998aea285.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\28b56d82b12d01091604ba8d36d1083b.jpg,E:\KOSHKIN_DOM\image_cache\28b56d82b12d01091604ba8d36d1083b.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\d11f6d3a31b26f5f8f4a89141452e6ec.jpg,E:\KOSHKIN_DOM\image_cache\526f1401fc9c7a885c15ff925372a514.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\d939728b0509968ce5e0ddaab96c33d0.jpg,E:\KOSHKIN_DOM\image_cache\415f6a0d72b41bc0f1f0562dcc83df0b.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\c8e448a4f2520e9daa2c988b87a19cb1.jpg,E:\KOSHKIN_DOM\image_cache\c8e448a4f2520e9daa2c988b87a19cb1.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\a07f8f868b62ee111ea7fe65f8d0dec9.jpg,E:\KOSHKIN_DOM\image_cache\3acbd148dd89663180330a961c74704e.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\f7d8338d2c2cf7299f0574accefd26aa.jpg,E:\KOSHKIN_DOM\image_cache\727d1375fc783ea07a4a10e1be82b0d3.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\4dc249f4f819fb718602db0c67f30295.jpg,E:\KOSHKIN_DOM\image_cache\4dc249f4f819fb718602db0c67f30295.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\d58bfb4ef90139f53106f20a28431bbf.jpg,E:\KOSHKIN_DOM\image_cache\6f54395cfcd52f13abcf65dc4c789ed8.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\3f056c99491d18e265dacbf127cb91d5.jpg,E:\KOSHKIN_DOM\image_cache\f490f489f851cc1ac0ca372b4091b0ae.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\e57dedbf556d160c5a152230dd372b7a.jpg,E:\KOSHKIN_DOM\image_cache\6e2cb6aaff561e47390587dc02749892.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\e9c3dbdaf439c82d999f5bc710f38b98.jpg,E:\KOSHKIN_DOM\image_cache\e9c3dbdaf439c82d999f5bc710f38b98.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\4370285f4c2fc0c7601e7e33b4615225.jpg,E:\KOSHKIN_DOM\image_cache\4370285f4c2fc0c7601e7e33b4615225.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\ea3392c605ced960a2c7d69acd000705.jpg,E:\KOSHKIN_DOM\image_cache\285f66e88ca099bc73e414b1350735d1.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\05460a2f67d0a5624863867ba9147b69.jpg,E:\KOSHKIN_DOM\image_cache\b057daa3fe1c12ed2e8546144dbecc53.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\ab9b0fc06ed8425129581a94c76d9e13.jpg,E:\KOSHKIN_DOM\image_cache\ab9b0fc06ed8425129581a94c76d9e13.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\f9d6b861dabf8cad6446b26e779f5434.jpg,E:\KOSHKIN_DOM\image_cache\6e2fb4aa44a534ad3da7ac400ed6fb44.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\e7ec41ddaafc39d6c0a376c734c90020.jpg,E:\KOSHKIN_DOM\image_cache\e7ec41ddaafc39d6c0a376c734c90020.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\7972ffe8f2242f6d2f0bf2435e1ba8b9.jpg,E:\KOSHKIN_DOM\image_cache\2bdc23479e4238e5b8e84e18f2504582.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\2358b330a6ee566fcdb1b84a07d4e030.jpg,E:\KOSHKIN_DOM\image_cache\2358b330a6ee566fcdb1b84a07d4e030.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\2fb7dcd378a4964f6bd3e741539aa823.jpg,E:\KOSHKIN_DOM\image_cache\2fb7dcd378a4964f6bd3e741539aa823.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\746e9a902add365cbb58cf626674fd23.jpg,E:\KOSHKIN_DOM\image_cache\fe69aa9f1dbc62632f92507739106fe7.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\47c26b9034ef0e6ddeeb394f3c08dab6.jpg,E:\KOSHKIN_DOM\image_cache\47c26b9034ef0e6ddeeb394f3c08dab6.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\c1e40e6ce6e0071d207d7e75670a8594.jpg,E:\KOSHKIN_DOM\image_cache\2b156c0477b93462602b12316df5b5c2.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\398ee106ad047dfab75432f0e370ea54.jpg,E:\KOSHKIN_DOM\image_cache\c62c7447f2cf61633b87eecfce2c3c74.png,1,0,curb,
E:\KOSHKIN_DOM\image_cache\e2d0ec716be79306f53f12e2a2644f08.jpg,E:\KOSHKIN_DOM\image_cache\8a526e25dede66651107b16c54523db1.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\84550626fbd79f68f48ecd8779d35ffc.jpg,E:\KOSHKIN_DOM\image_cache\b4e019717ebfd7fc5be562f139ff60d8.png,1,0,curb,
E:\KOSHKIN_DOM\image_cache\32ead4bcfc344a7043fbd0337eb24cc5.jpg,E:\KOSHKIN_DOM\image_cache\c559f432cdc31a8addb95b570f58b150.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\2aa642a68494d5013bb006d64783dba2.jpg,E:\KOSHKIN_DOM\image_cache\2aa642a68494d5013bb006d64783dba2.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\d57da49e1e3244f490be2a85682c2c25.jpg,E:\KOSHKIN_DOM\image_cache\d57da49e1e3244f490be2a85682c2c25.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\4c006751bd8ec0377f90193be19086f0.jpg,E:\KOSHKIN_DOM\image_cache\855999e546f1ab4ff5bb4acdf93119fd.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\ac283d5bf9dd14a5bc36a27dfed5339e.jpg,E:\KOSHKIN_DOM\image_cache\d8309e438cb9ee01631e969c50609893.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\4f2b0434b3a31ad513e3e04f7065ade1.jpg,E:\KOSHKIN_DOM\image_cache\b36c9dc6e48195b71244247206810585.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\386d1e41e15bbc3eaa0f628e6e3fd6d9.jpg,E:\KOSHKIN_DOM\image_cache\d5887353eaff6467a0bba6a4ea308939.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\e878d8c559dd6daa74082ed29af3d0e5.jpg,E:\KOSHKIN_DOM\image_cache\beba9a23486afd23b7bb5c5ebc389b1e.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\b786c528d267374e2e6f806c50a1ca3c.jpg,E:\KOSHKIN_DOM\image_cache\b9d7242045065801ed31ad9f711bdbad.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\983ef54188dd28b254a3827bdb8a39c0.jpg,E:\KOSHKIN_DOM\image_cache\71fe0602559bbfc1f889d29e02bdcb8a.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\0ce66c8040f55695af3516c2ef775083.jpg,E:\KOSHKIN_DOM\image_cache\935b67fe22403f284b0f353cf7234ed0.png,1,0,curb,
E:\KOSHKIN_DOM\image_cache\5a8319b32c09a9850cdd6d4a35a3f216.jpg,E:\KOSHKIN_DOM\image_cache\cd0e127bc46c14352973565bdf8a4aed.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\530b7ea573fa66c219e075dd46a0e55e.jpg,E:\KOSHKIN_DOM\image_cache\530b7ea573fa66c219e075dd46a0e55e.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\55e342238d079be73ea8461f08d5e0bb.jpg,E:\KOSHKIN_DOM\image_cache\f6fcbc218fb9e3a22fae87805374116b.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\9519d7146af2ba8cf53d909f116d4336.jpg,E:\KOSHKIN_DOM\image_cache\9519d7146af2ba8cf53d909f116d4336.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\242eb364e5a77951db1251bf517d044a.jpg,E:\KOSHKIN_DOM\image_cache\242eb364e5a77951db1251bf517d044a.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\0e66f9542fcdb37a236e611e8a3075d2.jpg,E:\KOSHKIN_DOM\image_cache\0e66f9542fcdb37a236e611e8a3075d2.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\7debbdda21937f7f5e5f08685ae593bc.jpg,E:\KOSHKIN_DOM\image_cache\7debbdda21937f7f5e5f08685ae593bc.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\ec74a3d89d285e77cb0d16b5a23b7736.jpg,E:\KOSHKIN_DOM\image_cache\ec74a3d89d285e77cb0d16b5a23b7736.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\3b068bc54bdc031c22b88295880fa444.jpg,E:\KOSHKIN_DOM\image_cache\3b068bc54bdc031c22b88295880fa444.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\889aa28d3b906a11327514d5463d0488.jpg,E:\KOSHKIN_DOM\image_cache\6704730473d6a4aa9b74522b70356031.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\6fc96159cdeeb97b97262d01980afef7.jpg,E:\KOSHKIN_DOM\image_cache\6fc96159cdeeb97b97262d01980afef7.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\1ddf15795c41217190cf908634d6bd00.jpg,E:\KOSHKIN_DOM\image_cache\869ac037172a30ce4c045e71e918d473.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\0b397a1a4be6cd91dffb2193203d199d.jpg,E:\KOSHKIN_DOM\image_cache\0b397a1a4be6cd91dffb2193203d199d.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\f76b40b341b506f8c81ff5700b789537.jpg,E:\KOSHKIN_DOM\image_cache\0e574ff6bce36c32459f82e7473dd0d8.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\71682b0cd5f53194b5b7c2f5a144b6d7.jpg,E:\KOSHKIN_DOM\image_cache\b8e9cf8335892fe7e13cd4215b29881b.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\e1f03de9910ee3350031853bd55835b3.jpg,E:\KOSHKIN_DOM\image_cache\e1f03de9910ee3350031853bd55835b3.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\1f09c001a413b4cb0d6c7d43655a49a7.jpg,E:\KOSHKIN_DOM\image_cache\1f09c001a413b4cb0d6c7d43655a49a7.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\0ac60c4684d59ac62db332a74f8dd439.jpg,E:\KOSHKIN_DOM\image_cache\582099a08b1dfc9e191c4ccfaebabfb4.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\da023051ea039ead5f084c198288f72c.jpg,E:\KOSHKIN_DOM\image_cache\313cc23d8a2e32fe83dc28a860ec0f20.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\11e55101dee41e4aa8c3cfd5267c6949.jpg,E:\KOSHKIN_DOM\image_cache\afe8dcddab379de8522896d1801c0973.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\6d9a53e4006cfa98b4e6829a4df04858.jpg,E:\KOSHKIN_DOM\image_cache\6d9a53e4006cfa98b4e6829a4df04858.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\789890e05a1f9bd795801436e5cfefde.jpg,E:\KOSHKIN_DOM\image_cache\789890e05a1f9bd795801436e5cfefde.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\bf7319f7ab68346880630be6c0dd536f.jpg,E:\KOSHKIN_DOM\image_cache\1492c31f8f779f6b8712922bd9633f96.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\39afc2864240df506ce82a635e16ec23.jpg,E:\KOSHKIN_DOM\image_cache\39afc2864240df506ce82a635e16ec23.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\c782b75342afa247666e52e029511a24.jpg,E:\KOSHKIN_DOM\image_cache\de54203ed022edfff3f008970d45b90f.jpeg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\a5f0cd76d95dbfb62847e21546721d87.jpg,E:\KOSHKIN_DOM\image_cache\1b3a7d1947f7e68098e4d3495532b8d8.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\f6e0dee9c451d6f9fe37e75b94a66a0c.jpg,E:\KOSHKIN_DOM\image_cache\f6e0dee9c451d6f9fe37e75b94a66a0c.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\e653e08f0262af756b77bdd76cbef76a.jpg,E:\KOSHKIN_DOM\image_cache\e653e08f0262af756b77bdd76cbef76a.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\aee7686eedb0d1e49f6d0c2d52e269b9.jpg,E:\KOSHKIN_DOM\image_cache\aee7686eedb0d1e49f6d0c2d52e269b9.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\f30d381f75e67bdfac51849b716055d5.jpg,E:\KOSHKIN_DOM\image_cache\f30d381f75e67bdfac51849b716055d5.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\4d8ed90c13c8e69839b0f3f04ab6a975.jpg,E:\KOSHKIN_DOM\image_cache\4d8ed90c13c8e69839b0f3f04ab6a975.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\cafdc6d1b21e287e754d5a5ed414ecb1.jpg,E:\KOSHKIN_DOM\image_cache\cafdc6d1b21e287e754d5a5ed414ecb1.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\e4f4fdb25be8e971c2d1b5ea05954cdd.jpg,E:\KOSHKIN_DOM\image_cache\e4f4fdb25be8e971c2d1b5ea05954cdd.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\39afc2864240df506ce82a635e16ec23.jpg,E:\KOSHKIN_DOM\image_cache\cfc96d72a48b621c10e6ffe50eb5ce09.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\18dbfff6231fdcaf9dc6d525d0416200.jpg,E:\KOSHKIN_DOM\image_cache\18dbfff6231fdcaf9dc6d525d0416200.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\bb4558bf277585189f353f1145989b84.jpg,E:\KOSHKIN_DOM\image_cache\bb4558bf277585189f353f1145989b84.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\99c215865ed055c9ad12516d0b9597fa.jpg,E:\KOSHKIN_DOM\image_cache\99c215865ed055c9ad12516d0b9597fa.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\68fd707c48c72148fd210ccf2364c336.jpg,E:\KOSHKIN_DOM\image_cache\efa1fa49af0b4ad593b33f4ec1c4fa8e.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\9c75fec02d4b940209af7e5ca4d9cc00.jpg,E:\KOSHKIN_DOM\image_cache\9c75fec02d4b940209af7e5ca4d9cc00.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\a9af7c3d1d4d045b4e349996e1e5ad23.jpg,E:\KOSHKIN_DOM\image_cache\a9af7c3d1d4d045b4e349996e1e5ad23.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\bc17f9916088ea0e7abaff88e6a178bd.jpg,E:\KOSHKIN_DOM\image_cache\bc17f9916088ea0e7abaff88e6a178bd.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\d2c3a9196ce0e150f934ca9651c10070.jpg,E:\KOSHKIN_DOM\image_cache\990320dc3b8f46408f27e0d52e883a98.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\0c8c40403f760bdd2c88dfaa87f7058e.jpg,E:\KOSHKIN_DOM\image_cache\0c8c40403f760bdd2c88dfaa87f7058e.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\c5b1aefce55c64931707a34c840d4cd5.jpg,E:\KOSHKIN_DOM\image_cache\c5b1aefce55c64931707a34c840d4cd5.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\76fc30374a4d6083cedfb7347007e69a.jpg,E:\KOSHKIN_DOM\image_cache\76fc30374a4d6083cedfb7347007e69a.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\5dbb406cd555b513aa92874abecd7dff.jpg,E:\KOSHKIN_DOM\image_cache\5dbb406cd555b513aa92874abecd7dff.jpg,0,1,curb,
E:\KOSHKIN_DOM\image_cache\8d4b9e4e2a207e29647248420415cc09.jpg,E:\KOSHKIN_DOM\image_cache\8627d0f1b3219e1b705c02dac261440c.jpg,1,0,curb,
E:\KOSHKIN_DOM\image_cache\8ccba8eebe42c022eed6318ec5df51ca.jpg,E:\KOSHKIN_DOM\image_cache\8ccba8eebe42c022eed6318ec5df51ca.jpg,0,1,curb,
